全国🍎高清,#genre#
Nick儿童频流,http://tl.061833.xyz/tl/nickjr
Nick少儿频流,http://tl.061833.xyz/tl/nickelodeon
ZooMoo'频流,http://tl.061833.xyz/tl/zoomoo
广东珠江频道,http://tcl33.xrk.top:8086/hls/47/index.m3u8
广东体育频道,http://tcl33.xrk.top:8086/hls/42/index.m3u8
广东民生频道,http://tcl33.xrk.top:8086/hls/39/index.m3u8
广东影视频道,http://tcl33.xrk.top:8086/hls/46/index.m3u8
广东湾区频道,http://tcl33.xrk.top:8086/hls/29/index.m3u8
广东少儿频道,http://tcl33.xrk.top:8086/hls/40/index.m3u8
广东珠江频道,http://m.061899.xyz/mg/gdzj
广东体育频道,http://m.061899.xyz/mg/gdty
广东民生频道,http://m.061899.xyz/mg/gdms
广东新闻频道,http://m.061899.xyz/mg/gdxw
广东珠江频道,http://bxtv.3a.ink/api.php?id=gdzj
广东体育频道,http://bxtv.3a.ink/api.php?id=gdty
无线翡翠频高,http://api.mg.itv888.cn:8080/hls/4bb8922027c/index.m3u8
无线翡翠频高,http://bxtv.3a.ink/api.php?id=fct
无线华丽频标,http://api.mg.itv888.cn:8080/hls/ac8b06eb0c8/index.m3u8
无线功夫频标,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
M_8新加频标,http://tlive24.uk/livehttpplay?channel_id=10132
Ftv1时代频标,http://tlive24.uk/livehttpplay?channel_id=50208
Ftv2时代频标,http://tlive24.uk/livehttpplay?channel_id=50318
Ftv_城市频标,http://tlive24.uk/livehttpplay?channel_id=40319
博斯无限壹标,http://tlive24.uk/livehttpplay?channel_id=42023
博斯无限贰标,http://tlive24.uk/livehttpplay?channel_id=42024
博斯魅力频标,http://tlive24.uk/livehttpplay?channel_id=42025
博斯网球频标,http://tlive24.uk/livehttpplay?channel_id=42026
Plus综合美推,http://hls.168.us.kg/u/82/master.m3u8
有线新闻美推,http://hls.168.us.kg/u/78/master.m3u8
无线新闻美推,http://hls.168.us.kg/u/83/master.m3u8
Now新闻美推,http://hls.168.us.kg/u/332/master.m3u8
无线翡翠美推,http://hls.168.us.kg/u/81/master.m3u8
有线综合美推,http://hls.168.us.kg/u/77/master.m3u8
有线赛讯美推,http://hls.168.us.kg/u/76/master.m3u8
Now财经美推,http://hls.168.us.kg/u/333/master.m3u8
Now直播美推,http://hls.168.us.kg/u/331/master.m3u8
VIUTV'英美推,http://hls.168.us.kg/u/96/master.m3u8
Plus综合频美,https://cdn6.101.qzz.io/163189/tvbp
凤凰中文频美,https://cdn6.101.qzz.io/163189/fhzw
凤凰资讯频美,https://cdn6.101.qzz.io/163189/fhzx
凤凰香港频美,https://cdn6.101.qzz.io/163189/fhhk
无线新闻频美,https://cdn6.101.qzz.io/163189/wxxw
无线翡翠频美,https://cdn6.101.qzz.io/163189/fct
无线翡翠频美,https://mytv.cdn.loc.cc/o12.php?id=fct
无线明珠频美,https://mytv.cdn.loc.cc/o12.php?id=mzt
无线星河频美,https://cdn6.101.qzz.io/163189/tvbxh
无线功夫频美,https://cdn6.101.qzz.io/163189/yzwx
澳视澳门频美,https://cdn6.101.qzz.io/163189/asam
VIUTV'粤频美,https://cdn.163189.xyz/163189/viu
凤凰电影频道,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰电影频道,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
星空电影频道,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
星空音乐频道,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
星空卫视频道,http://xhyx.gz.cn:1698/hls/35/index.m3u8
星空卫视频道,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
亚洲卫视频道,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港C+_-频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
环球电视频道,http://utv1.hqtvzb.com:9999/hls/world.m3u8
私人影院频道,P2p://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts
重温经典频道,http://m.061899.xyz/mg/cwjd
重温经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
澳门莲花频道,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳视葡语频道,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯频道,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac频道,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
番薯综合频道,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
民视闽南频道,rtmp://f13h.mine.nu/sat/tv051
中视闽南频道,rtmp://f13h.mine.nu/sat/tv091
华视闽南频道,rtmp://f13h.mine.nu/sat/tv111
台视闽南频道,rtmp://f13h.mine.nu/sat/tv071
非凡新闻频道,rtmp://f13h.mine.nu/sat/tv581
东森超视频道,rtmp://f13h.mine.nu/sat/tv331
tvbs闽南频道,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧频道,http://61.221.215.25:8800/hls/41/index.m3u8
中天娱乐频道,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩频道,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频道,http://61.221.215.25:8800/hls/57/index.m3u8
龙华电影频高,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典频高,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通频高,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像频高,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩频高,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧频高,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
纬来育乐频道,rtmp://f13h.mine.nu/sat/tv701
纬来日本频道,rtmp://f13h.mine.nu/sat/tv771
纬来体育频道,rtmp://f13h.mine.nu/sat/tv721
DAZN-体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN-体育贰,rtmp://f13h.mine.nu/sat/tv741
momo'tv频道,rtmp://f13h.mine.nu/sat/tv761
新视觉hd频道,http://120.76.248.139/live/bfgd/4200000249.m3u8
北京卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.51:5140
东方卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.67:5140
浙江卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.65:5140
江苏卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.64:5140
湖南卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.63:5140
广东卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.103:5140 
深圳卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.104:5140
山东卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.66:5140
四川卫视频4k,http://124.116.170.138:8081/rtp/239.111.205.62:5140
北京卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.51:5140
东方卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.67:5140
浙江卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.65:5140
江苏卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.64:5140
湖南卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.63:5140
广东卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.103:5140
深圳卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.104:5140
山东卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.66:5140
四川卫视频4k,http://ddns.xryo.cn:8888/udp/239.111.205.62:5140
北京卫视频4k,http://49.235.65.250:600/beijing/beijing.php?id=bjws4k
深圳卫视频4k,https://livepull-tcms.sztv.com.cn/live/sz4Kpgm.m3u8
苏州4k频道超,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4k频道超,https://event.pull.hebtv.com:443/live/live101.m3u8
芒果4k频道超,https://ffmpeg.pendy.dpdns.org/mgtv/mgtv.m3u8
志愿军三HDtc,http://jx.999315.xyz/ffzy/20251002/45987_4fcd88ed/index.m3u8
东极岛国语hd,http://jx.999315.xyz/yzzy/20251004/1208_a58149d3/index.m3u8
南京照相馆'tc,https://cdn.yzzy29-play.com/20250728/431_66368270/index.m3u8
戏台国语超hd,http://jx.999315.xyz/yzzy/20250912/1627_97d01458/index.m3u8
浪浪山小妖hd,https://vodcnd10.rsfcxq.com/20250824/oJJqywWX/index.m3u8
哪吒魔童闹海,https://cdn.yzzy29-play.com/20250801/461_0353ab4c/index.m3u8
2025-9-3阅兵,http://jx.999315.xyz/yzzy/20250903/20785_ad349260/index.m3u8
正义必胜晚会,http://jx.999315.xyz/yzzy/20250905/21018_6395ac11/index.m3u8
阅兵装备详解,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8bc3d97bc5b9e4f037001991f54f4f9_258.mp4
朝鲜视角阅兵,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be81aabc2e7a4f03700199282ce8e4_258.mp4
第一滴血全集,http://iptv.hn.cn:1258/yy/1354932355
速度与激情集,http://iptv.hn.cn:1258/yy/1382736911
雪中悍刀行剧,http://cfss.cc/cdn/hy/11336592.m3u8
庆余年一轮播,http://cfss.cc/cdn/hy/11352960.m3u8
庆余年二轮播,http://cfss.cc/cdn/hy/23740156.m3u8
美剧解说轮播,http://81.70.10.196:35455/douyu/9643264
经典美剧解说,http://81.70.10.196:35455/douyu/9123570
96笑傲江湖粤,http://81.70.10.196:35455/douyu/8912325
83射雕英雄传,http://iptv.hn.cn:1258/yy/1354210357
95神雕侠侣粤,http://iptv.hn.cn:1258/yy/1354926637
87经典红楼梦,http://iptv.hn.cn:1258/yy/1382745084
新白娘子轮播,http://iptv.hn.cn:1258/yy/1354930969
仙剑奇侠传剧,http://iptv.hn.cn:1258/yy/1382749903
花千骨电视剧,http://iptv.hn.cn:1258/yy/1354943110
鹊刀门传奇剧,http://iptv.hn.cn:1258/yy/1355344777
传闻中的芊芊,http://cfss.cc/cdn/hy/21059608.m3u8
如懿传电视剧,http://cfss.cc/cdn/hy/29465868.m3u8
芈月传电视剧,http://cfss.cc/cdn/hy/11352975.m3u8
延禧攻略轮播,http://cfss.cc/cdn/hy/26355864.m3u8
与凤行电视剧,http://cfss.cc/cdn/hy/26355866.m3u8
柳舟记电视剧,http://cfss.cc/cdn/hy/23860039.m3u8
开端电视轮播,http://cfss.cc/cdn/hy/11342397.m3u8
我爱男保姆播,http://cfss.cc/cdn/hy/29581262.m3u8
欢乐颂电视剧,http://81.70.10.196:35455/douyu/3756989
好先生电视剧,http://81.70.10.196:35455/douyu/9650792
我的体育老师,http://iptv.hn.cn:1258/yy/1382745169
如果岁月轮播,http://iptv.hn.cn:1258/yy/1382736883
流金岁月轮播,http://iptv.hn.cn:1258/yy/1382749906
我的前半生剧,http://iptv.hn.cn:1258/yy/1382735564
伪装者电视剧,http://iptv.hn.cn:1258/yy/1354936244
火蓝刀锋轮播,http://iptv.hn.cn:1258/yy/1382737892
二炮手电视剧,http://iptv.hn.cn:1258/yy/1354930964
炮神电视轮播,http://iptv.hn.cn:1258/yy/22089862
风筝电视轮播,http://iptv.hn.cn:1258/yy/1354931585
渗透电视轮播,http://cfss.cc/cdn/hy/30080244.m3u8
亮剑电视轮播,http://cfss.cc/cdn/hy/30080238.m3u8
雪豹电视轮播,http://cfss.cc/cdn/hy/29580970.m3u8
武林外传轮播,http://iptv.hn.cn:1258/yy/1355652820
科幻Fans轮播,http://81.70.10.196:35455/douyu/3508304
科幻解说轮播,http://81.70.10.196:35455/douyu/9338839
科幻梦工场播,http://cfss.cc/cdn/hy/15152155.m3u8
脱口秀大会肆,http://cfss.cc/cdn/hy/30080243.m3u8
脱口秀大会伍,http://cfss.cc/cdn/hy/11352875.m3u8
娱乐扒叔轮播,http://81.70.10.196:35455/douyu/9624581
粤语综艺轮播,http://81.70.10.196:35455/douyu/7919720
粤语星爷电影,http://cfss.cc/cdn/hy/11336587.m3u8
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰电影频道,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+
家庭影院频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.240:9820%24%E5%B1%B1%E8%A5%BFuni2+
影迷电影频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.93:8004%24%E5%B1%B1%E8%A5%BFuni2+
重温经典频道,http://120.76.248.139/live/bfgd/4200000635.m3u8
邵氏影院频视,http://81.70.10.196:35455/douyu/4246519


港台🇨🇳测试,#genre#
维护Q群315674141,http://api.mytv666.top/api/hk.php?id=6465653065613934326364336430636165653637343630386633623132626433267469643d77696e7476132332669643d32
0829翡翠台,http://api.mg.itv888.cn:8080/hls/4bb8922027c/index.m3u8
翡翠台 backup,http://api.mg.itv888.cn:8080/hls/ac8b06eb0c8/index.m3u8
iNews 新闻台,http://api.mg.itv888.cn:8080/hls/e1bb5e8bc4f/index.m3u8
J 2,http://api.mg.itv888.cn:8080/hls/c18815664e8/index.m3u8
珍珠台,http://api.mg.itv888.cn:8080/hls/63e9ea6e5df/index.m3u8
凤凰香港,http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8
HOY资讯台,http://api.mg.itv888.cn:8080/hls/5e12ccd9191/index.m3u8
RHK 31,http://api.mg.itv888.cn:8080/hls/7f79a251429/index.m3u8
VIUTV1,http://api.mg.itv888.cn:8080/hls/13d52dc29d5/index.m3u8
RHK 32,http://api.mg.itv888.cn:8080/hls/18c550eab1e/index.m3
凤凰卫视,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8
凤凰资讯,http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
Viu6,http://api.mg.itv888.cn:8080/hls/0408f039a12/index.m3u8


TVBS亚洲[1920x1080],http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS新闻[1920x1080],http://api.mytv666.top/api/hk.php?id=6366366232313066623564653734326233383533656239343137313864626639267469643d77696e74763132332669643d3532
TVBS新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=6437303339323237356232633666346535353937623264636361613238353236267469643d74762669643d3633
TVBS新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=6366366232313066623564653734326233383533656239343137313864626639267469643d77696e74763132332669643d3532
TVB无线新闻台[1920x1080],http://php.jdshipin.com/smt.php?id=inews_twn
TVB无线新闻台[1920x1080],https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
TVB无线新闻台[1920x1080],http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
TVB无线新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=3437643561316430306564303532666566613235653961373961303464386662267469643d74762669643d3235
TVB无线新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=6264343831353330323337393639393931616235303439316135313462356130267469643d77696e74763132332669643d3136
TVB明珠台[1920x1080],http://8.138.7.223/tv/gdmzyd.php?id=3
TVB明珠台[1920x1080],http://o12.1678520.xyz/hls/mzt/playlist.m3u8
TVB明珠台[1920x1080],http://api.mytv666.top/api/hk.php?id=3234333631636531363838373231366566333832376434366264306332626165267469643d74762669643d3237
TVB明珠台[1920x1080],http://api.mytv666.top/api/hk.php?id=3433306230326632313132313965323231616462303239343762396634316466267469643d77696e74763132332669643d3232
TVB明珠台[1920x1080],http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
TVB星河频道[1920x1080],http://8.138.7.223/tv/gdmzyd.php?id=2
TVB翡翠台[1920x1080],http://api.mytv666.top/api/hk.php?id=6133373062306330636436323766386638333930633734343164306361626637267469643d74762669643d3234
TVB翡翠台[1920x1080],http://api.mytv666.top/api/hk.php?id=3262653732393564383135306138663636396562333131366461316635356432267469643d77696e74763132332669643d3230
tvN[1920x1080],http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
unifiSorts1[1920x1080],http://s1.an94tv.cfd/astro/unifisports1/AKTV.m3u8
VIUTV[1920x1080],http://php.jdshipin.com:8880/iptv.php?id=viutv
Viutv[1920x1080],http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
YG未来[1920x1080],http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
三立LIVE[1920x1080],http://s1.an94tv.cfd/zhongtian/live/AKTV.m3u8
东森新闻[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
东森新闻[1920x1080],http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
东森新闻[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
东森新闻AKtv[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
东森新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=3034663439313837653865616166346561376139613235333434396531666564267469643d74762669643d3530
东森新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
东森新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
东森超视[1920x1080],http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视[1920x1080],http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森超视[1920x1080],http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
中国|CGTN俄语[1920x1080],http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
中国|CGTN法语[1920x1080],http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
中国|CGTN西语[1920x1080],http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
中国|CGTN阿语[1920x1080],http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
中天新闻[1920x1080],http://8.138.7.223/tv/hot.php?id=70
中天新闻[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
中天新闻[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
中天新闻[1920x1080],http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
中天新闻[1920x1080],http://222.128.55.152:9080/live/fc.m3u8
中天新闻[1920x1080],http://api.mytv666.top/api/hk.php?id=3639303839636238623433393637353530386234626331346161646239336166267469643d74762669643d3439
中天新闻[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
中天新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=3639303839636238623433393637353530386234626331346161646239336166267469643d74762669643d3439
中天新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
中旺电视[1920x1080],http://38.64.72.148:80/hls/modn/list/4010/chunklist1.m3u8
亞洲衛視[1920x1080],https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
冰冰剧场[1920x1080],http://lxajh.top/tv/douyu.php?id=74374
凤凰中文[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文[1920x1080],http://8.138.7.223/tv/gdmzyd.php?id=4
凤凰中文[1920x1080],http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
凤凰中文[1920x1080],http://t.061899.xyz/tl/js/js.php?id=fhwszwt
凤凰中文AKtv[1920x1080],http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
凤凰资讯[1920x1080],http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
凤凰资讯[1920x1080],http://t.061899.xyz/tl/js/js.php?id=fhwszxt
凤凰资讯AKtv[1920x1080],http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
凤凰香港[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港[1920x1080],http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2
凤凰香港[1920x1080],http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
凤凰香港[1920x1080],http://t.061899.xyz/tl/js/js.php?id=fhwsxgt
凤凰香港AKtv[1920x1080],http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
台湾|HBO_HD[1920x1080],https://smart.pendy.dpdns.org/Smart.php?id=hbohd_twn
台视新闻[1920x1080],http://222.128.55.152:9080/live/ts.m3u8
台视新闻[1920x1080],http://222.128.55.152:9080/live/ts.m3u8
台视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
寰宇新闻[1920x1080],http://8.138.7.223/tv/hot.php?id=71
寰宇新闻[1920x1080],http://api.mytv666.top/api/hk.php?id=3564653032633337613964616638353465646263396438356462316234373238267469643d77696e74763132332669643d3437
寰宇新闻[1920x1080],http://222.128.55.152:9080/live/hy.m3u8
寰宇新闻[1920x1080],https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8
寰宇新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=3262353734373966643964356430363336303339363333336436636262353133267469643d74762669643d3539
寰宇新闻台[1920x1080],http://api.mytv666.top/api/hk.php?id=3564653032633337613964616638353465646263396438356462316234373238267469643d77696e74763132332669643d3437
寰宇新闻台湾[1920x1080],http://api.mytv666.top/api/hk.php?id=3264386336616633313438633165356234343633333835343932323730646666267469643d77696e74763132332669643d3438
寰宇新闻台湾[1920x1080],http://api.mytv666.top/api/hk.php?id=6663313334653639326536343765613362363865383137386639663930323237267469643d74762669643d3630
寰宇新闻台湾台[1920x1080],http://api.mytv666.top/api/hk.php?id=6663313334653639326536343765613362363865383137386639663930323237267469643d74762669643d3630
寰宇新闻台湾台[1920x1080],http://api.mytv666.top/api/hk.php?id=3264386336616633313438633165356234343633333835343932323730646666267469643d77696e74763132332669643d3438
新闻综合[1920x1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
无线新闻[1920x1080],http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻[1920x1080],http://8.138.7.223/tv/hot.php?id=69
无线新闻[1920x1080],http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻[1920x1080],http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
无线新闻[1920x1080],http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
无线新闻.备用[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
无线新闻高特[1920x1080],http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线翡翠台4k[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=fct4
无线翡翠频4k[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=fct4
无线翡翠频高[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=fct3
无线翡翠频高[1920x1080],http://php.jdshipin.com/PLTV/iptv.php?id=fct3
明珠台[1920x1080],http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
星空电影[1920x1080],http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
未来[1920x1080],http://l.cztvcloud.com:80/channels/lantian/SXyuhang3/720p.m3u8
未来频道[1920x1080],http://l.cztvcloud.com:80/channels/lantian/SXyuhang3/720p.m3u8
東森新聞[1920x1080],http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
梨园[1920x1080],http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
民视旅游[1920x1080],http://t.061899.xyz/tl/js/js.php?id=msly
沭阳综合[1920x1080],http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
澳亚卫视[1920x1080],http://8.138.7.223/tv/gdmzyd.php?id=5
澳视Macau[1920x1080],http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视卫星[1920x1080],http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视澳门[1920x1080],http://103.233.191.132:1935/ch1/ch1.live/playlist.m3u8
澳视澳门[1920x1080],http://8.138.7.223/tv/gdmzyd.php?id=6
澳视综艺[1920x1080],http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳视葡文[1920x1080],http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视资讯[1920x1080],http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳门莲花[1920x1080],http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门莲花[1920x1080],http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
無線新聞台[1920x1080],http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
环球电视台[1920x1080],http://utv1.hqtvzb.com:9999/hls/world.m3u8
番薯111[1920x1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯111[1920x1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯111[1920x1080],http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
经典电影轮播[1920x1080],rtmp://live.gxrb.com.cn/pull/red_movies_0501
美亚C+[1920x1080],http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
美亚国语[1920x1080],http://fr-us7.jdiptv.cc/live/xgmydygy.m3u8?kdstime=1743859381&kdssign=0a4319dd594b828e5ba42925247e6dab
美亚电影[1920x1080],http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影(HK)[1920x1080],http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
美亚电影台[1920x1080],http://api.mytv666.top/api/hk.php?id=3734346339316538643237306264336264613563663264306232363539656232267469643d77696e74763132332669643d3237
美亞電影(HK)[1920x1080],http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
美亞電影台HK[1920x1080],http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
翡翠一台(北美)[1920x1080],http://s1.an94tv.cfd/aktv/CH-8/AKTV.m3u8
翡翠剧集台北美[1920x1080],http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠台[1920x1080],http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台[1920x1080],http://8.138.7.223/tv/gdmzyd.php?id=1
翡翠台[1920x1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
翡翠台[1920x1080],http://8.138.7.223/tv/hot.php?id=68
翡翠台[1920x1080],http://erp.giihgtidg.com:8080/live/jade01.m3u8
翡翠台[1920x1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
翡翠台[1920x1080],http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
翡翠台[1920x1080],http://erp.giihgtidg.com:8080/live/jade01.m3u8
翡翠台[1920x1080],http://j.s.bkpcp.top/js/fct
翡翠台[1920x1080],http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
翡翠台北美版(TVB J1)[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=j1
翡翠台北美版TVBJ1[1920x1080],http://php.jdshipin.com/TVOD/iptv.php?id=j1
